ID,KIDSDRIV,PLCYDATE,TRAVTIME,CAR_USE,POLICYNO,BLUEBOOK,INITDATE,RETAINED,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_FLAG,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,GENDER,MARRIED,PARENT1,JOBCLASS,MAX_EDUC,HOME_VAL,SAMEHOME,DENSITY,YEARQTR,Year,Quarter,plc_year,plc_day,plc_month,ini_year,ini_day,ini_month,birth_year,birth_day,birth_month
377113943,0,10mars96,53,Private,7799434,8590.0,11mars92,4,1,SUV,no,1278.0,2,No,6,0.0,No,16mars64,25-40,2,13.0,35907.0,F,No,Yes,Clerical,High School,160171.0,8.301128714921818,Rural,1996Q1,1996,1,96,10,3,92,11,3,64,16,3
377292402,0,02février96,20,Commercial,87764338,13680.0,02février96,1,1,Sedan,no,1416.0,3,No,3,0.0,No,11février55,41-60,3,8.0,77760.0,M,Yes,No,Blue Collar,High School,154602.48940547212,9.0,Highly Urban,1996Q1,1996,1,96,02,2,96,02,2,55,11,2
377336272,0,28mars97,30,Commercial,25406058,33200.0,12mars93,4,2,Panel Truck,no,952.0,3,No,3,0.0,No,21aoűt63,25-40,0,11.0,127079.0,M,Yes,No,Home Maker,Masters,308335.0,20.0,Highly Urban,1997Q1,1997,1,97,28,3,93,12,3,63,21,8
377336272,0,11avril98,35,Private,84098168,14210.0,13mars88,10,2,Sedan,yes,7101.0,2,No,5,0.0,No,21aoűt62,25-40,0,12.0,140609.0,M,Yes,No,Lawyer,Masters,374856.0,8.301128714921818,Highly Urban,1998Q2,1998,2,98,11,4,88,13,3,62,21,8
377586215,0,10aoűt98,38,Private,76068531,5600.0,11aoűt94,4,1,Sports Car,no,0.0,0,Yes,3,0.0,No,08novembre58,41-60,2,0.0,61610.074431993424,F,Yes,No,Home Maker,Bachelors,128528.0,17.0,Highly Rural,1998Q3,1998,3,98,10,8,94,11,8,58,08,11
377628766,0,02septembre97,26,Private,6942999,12910.0,12octobre93,4,3,Sedan,no,0.0,0,No,0,0.0,No,17septembre50,41-60,0,8.0,61610.074431993424,M,No,No,Lawyer,Masters,0.0,17.0,Urban,1997Q3,1997,3,97,02,9,93,12,10,50,17,9
377628766,0,16septembre97,26,Commercial,52929115,17570.0,11octobre97,1,3,Van,no,10200.0,3,No,6,3975.0,Yes,18septembre47,41-60,0,8.0,273507.0,M,No,No,Manager,PhD,630267.0,16.0,Urban,1997Q3,1997,3,97,16,9,97,11,10,47,18,9
377879248,0,20mai97,39,Private,79357317,13010.0,16juin97,1,4,Sedan,yes,0.0,0,No,0,0.0,No,08mars54,41-60,0,12.0,81264.0,M,Yes,No,Blue Collar,High School,154602.48940547212,1.0,Urban,1997Q2,1997,2,97,20,5,97,16,6,54,08,3
377886788,1,03février96,50,Private,55237322,12320.0,05février85,11,1,Sedan,no,4746.0,2,No,0,5812.0,Yes,17juillet54,41-60,2,10.0,108151.0,F,No,Yes,Manager,Bachelors,0.0,1.0,Urban,1996Q1,1996,1,96,03,2,85,05,2,54,17,7
378017253,0,05mars94,32,Commercial,93117398,16930.0,05mars94,1,1,Van,yes,0.0,0,No,3,0.0,No,30janvier56,41-60,0,12.0,89575.0,M,Yes,No,Blue Collar,Masters,233553.0,12.0,Urban,1994Q1,1994,1,94,05,3,94,05,3,56,30,1
378070578,1,10mai94,35,Private,93913297,24640.0,11mai91,3,1,SUV,no,0.0,0,No,0,0.0,No,30novembre38,41-60,2,12.0,61610.074431993424,F,No,Yes,Lawyer,Masters,0.0,19.0,Urban,1994Q2,1994,2,94,10,5,91,11,5,38,30,11
378475410,0,08aoűt93,60,Private,88627654,17790.0,08aoűt93,1,1,Sports Car,no,3902.0,2,No,8,6079.0,Yes,14octobre37,>60,0,10.0,137666.0,F,Yes,No,Professional,Masters,154602.48940547212,15.0,Highly Urban,1993Q3,1993,3,93,08,8,93,08,8,37,14,10
37848520,0,19aoűt93,40,Private,11933741,9330.0,23octobre87,6,4,SUV,no,0.0,0,No,2,0.0,No,21décembre48,41-60,0,5.0,28299.0,F,Yes,No,Home Maker,Bachelors,183581.0,11.0,Urban,1993Q3,1993,3,93,19,8,87,23,10,48,21,12
37848520,0,20septembre93,40,Private,59236202,1500.0,23octobre87,6,4,Sports Car,no,0.0,0,No,0,0.0,No,21décembre48,41-60,0,5.0,28299.0,F,Yes,No,Home Maker,Bachelors,183581.0,11.0,Urban,1993Q3,1993,3,93,20,9,87,23,10,48,21,12
37848520,0,01janvier94,40,Private,71426922,21330.0,23octobre87,6,4,SUV,no,0.0,0,No,1,0.0,No,21décembre48,41-60,0,5.0,28299.0,F,Yes,No,Home Maker,Bachelors,183581.0,11.0,Urban,1994Q1,1994,1,94,01,1,87,23,10,48,21,12
378685088,0,06avril97,50,Private,24545303,10450.0,04mars91,6,2,SUV,no,893.0,2,No,5,0.0,No,07avril39,41-60,0,12.0,89504.0,F,No,No,Lawyer,Masters,239965.0,19.0,Urban,1997Q2,1997,2,97,06,4,91,04,3,39,07,4
378763891,0,07novembre96,37,Commercial,2569568,42550.0,22octobre96,1,2,Panel Truck,yes,35879.0,1,Yes,0,53571.0,Yes,17octobre63,25-40,3,11.0,49703.0,M,No,Yes,Manager,Masters,253132.0,20.0,Urban,1996Q4,1996,4,96,07,11,96,22,10,63,17,10
378763891,0,16novembre96,37,Private,27489105,6470.0,27octobre79,17,2,Pickup,yes,0.0,0,No,0,0.0,No,17octobre63,25-40,3,11.0,49703.0,M,No,Yes,Blue Collar,Masters,253132.0,8.301128714921818,Urban,1996Q4,1996,4,96,16,11,79,27,10,63,17,10
378873543,0,29aoűt95,46,Private,12467588,13060.0,29aoűt92,3,1,Sports Car,no,7649.0,1,No,0,0.0,No,11février36,>60,0,7.0,52613.0,F,Yes,No,Manager,Bachelors,209832.0,7.0,Urban,1995Q3,1995,3,95,29,8,92,29,8,36,11,2
378878415,0,07septembre94,22,Commercial,34426404,28220.0,09septembre87,7,1,Panel Truck,no,0.0,0,No,0,0.0,No,18novembre61,25-40,0,10.0,101120.0,M,Yes,No,Manager,Bachelors,246196.0,5.0,Urban,1994Q3,1994,3,94,07,9,87,09,9,61,18,11
378925926,0,21septembre93,45,Commercial,88914244,11700.0,23septembre87,6,1,Sedan,no,4449.0,2,No,0,0.0,No,08juillet56,41-60,0,11.0,59026.0,F,No,No,Blue Collar,High School,0.0,1.0,Highly Urban,1993Q3,1993,3,93,21,9,87,23,9,56,08,7
379027531,0,11mai94,45,Private,88295477,6500.0,13mai84,10,1,Sports Car,no,0.0,0,No,0,0.0,No,17juin49,41-60,0,0.0,0.0,F,Yes,No,Student,<High School,0.0,1.0,Rural,1994Q2,1994,2,94,11,5,84,13,5,49,17,6
379049403,0,12septembre93,57,Commercial,65777436,13250.0,14septembre87,6,1,Sedan,no,0.0,0,No,0,0.0,No,29mars49,41-60,0,10.0,67453.0,M,Yes,No,Blue Collar,High School,242737.0,9.0,Rural,1993Q3,1993,3,93,12,9,87,14,9,49,29,3
37905119,0,28juin98,37,Private,83279189,3800.0,29juin92,6,1,SUV,no,35062.0,2,Yes,0,0.0,No,19mars56,41-60,2,16.0,98666.0,F,Yes,No,Lawyer,Masters,319269.0,16.0,Highly Urban,1998Q2,1998,2,98,28,6,92,29,6,56,19,3
379087735,0,26aoűt95,39,Private,36105722,12610.0,27aoűt91,4,1,Sedan,yes,4814.0,2,No,2,0.0,No,23décembre52,41-60,0,14.0,65060.0,M,Yes,No,Professional,Bachelors,206130.0,6.0,Urban,1995Q3,1995,3,95,26,8,91,27,8,52,23,12
379126545,0,02juin95,16,Private,49621998,20310.0,03juin91,4,1,SUV,no,28280.0,2,Yes,0,0.0,No,21mai51,41-60,0,10.0,3813.0,F,No,No,Home Maker,Bachelors,89708.0,9.0,Urban,1995Q2,1995,2,95,02,6,91,03,6,51,21,5
379183515,0,21janvier97,21,Private,13595258,9540.0,21janvier97,1,1,SUV,no,0.0,0,No,0,0.0,No,08avril49,41-60,0,14.0,17557.0,F,Yes,No,Clerical,<High School,81891.0,9.0,Urban,1997Q1,1997,1,97,21,1,97,21,1,49,08,4
379201232,0,20aoűt98,37,Commercial,69225352,26610.0,20aoűt98,1,1,Panel Truck,yes,12861.0,2,No,0,0.0,No,04juillet53,41-60,0,10.0,91283.0,M,Yes,No,Blue Collar,PhD,277520.0,13.0,Urban,1998Q3,1998,3,98,20,8,98,20,8,53,04,7
379228726,0,06juin94,52,Commercial,5531324,25250.0,07juin88,6,1,Panel Truck,no,30450.0,2,Yes,4,8798.0,Yes,05février52,41-60,0,10.0,92543.0,M,Yes,No,Blue Collar,Masters,236446.0,9.0,Highly Urban,1994Q2,1994,2,94,06,6,88,07,6,52,05,2
379401970,0,24janvier94,36,Private,31399131,13670.0,26janvier85,9,1,SUV,yes,2085.0,3,No,0,0.0,No,27juin36,>60,0,12.0,52739.0,M,Yes,No,Manager,Bachelors,265690.0,1.0,Urban,1994Q1,1994,1,94,24,1,85,26,1,36,27,6
379583651,1,30novembre93,40,Private,41910813,5400.0,01décembre89,4,1,Sedan,yes,6349.0,1,No,1,0.0,No,20octobre60,25-40,1,10.0,61610.074431993424,M,Yes,No,Manager,Bachelors,180150.0,10.0,Urban,1993Q4,1993,4,93,30,11,89,01,12,60,20,10
379632558,0,30octobre93,27,Private,6823550,29580.0,28novembre83,10,2,Sedan,yes,0.0,0,No,0,0.0,No,09juillet69,25-40,0,12.0,80872.0,M,Yes,No,Professional,Bachelors,285859.0,7.0,Highly Rural,1993Q4,1993,4,93,30,10,83,28,11,69,09,7
37965490,0,21avril94,24,Private,67940828,26770.0,25mai94,1,2,Sedan,no,0.0,0,No,5,0.0,No,03juin55,41-60,0,13.0,116675.0,F,Yes,No,Manager,Masters,353981.0,11.0,Urban,1994Q2,1994,2,94,21,4,94,25,5,55,03,6
37965490,0,03juin95,5,Private,75019506,17570.0,25mai95,1,2,SUV,no,0.0,0,Yes,3,0.0,No,03juin54,41-60,0,13.0,75386.0,F,Yes,No,Manager,Masters,207203.0,8.301128714921818,Urban,1995Q2,1995,2,95,03,6,95,25,5,54,03,6
379952519,0,16juillet98,39,Private,78658629,8240.0,19juillet85,13,1,Pickup,yes,0.0,0,No,2,0.0,No,24mars52,41-60,0,14.0,6150.0,M,Yes,No,Student,<High School,0.0,6.0,Rural,1998Q3,1998,3,98,16,7,85,19,7,52,24,3
380033719,0,25juillet95,47,Commercial,4382660,16290.0,18aoűt84,11,2,Van,yes,0.0,0,No,0,0.0,No,25aoűt62,25-40,0,11.0,80997.0,M,No,No,Blue Collar,Bachelors,0.0,7.0,Highly Urban,1995Q3,1995,3,95,25,7,84,18,8,62,25,8
380033719,0,06aoűt96,5,Commercial,39226978,17380.0,17aoűt90,6,2,Van,yes,0.0,0,No,1,4542.0,Yes,25aoűt61,25-40,0,11.0,61610.074431993424,M,No,No,Blue Collar,High School,0.0,1.0,Rural,1996Q3,1996,3,96,06,8,90,17,8,61,25,8
380169246,0,09mai96,20,Private,66880148,6500.0,13mai83,13,1,SUV,no,0.0,0,No,0,0.0,No,31décembre48,41-60,0,0.0,0.0,F,No,No,Home Maker,Masters,0.0,17.0,Urban,1996Q2,1996,2,96,09,5,83,13,5,48,31,12
380354092,0,31décembre97,28,Commercial,45574223,32370.0,01janvier98,1,2,Panel Truck,yes,6902.0,3,No,0,4920.0,Yes,01mai66,25-40,2,14.0,5063.0,M,Yes,No,Home Maker,Bachelors,118608.0,11.0,Highly Urban,1997Q4,1997,4,97,31,12,98,01,1,66,01,5
380373654,0,27aoűt95,64,Commercial,40429233,17270.0,27aoűt95,1,1,Van,no,0.0,0,No,0,0.0,No,15mai47,41-60,0,8.0,21727.0,M,Yes,No,Clerical,<High School,175392.0,6.0,Rural,1995Q3,1995,3,95,27,8,95,27,8,47,15,5
380398251,2,26aoűt93,10,Private,84011793,19590.0,29aoűt80,13,1,Van,no,0.0,0,No,1,0.0,No,12septembre57,41-60,2,0.0,0.0,M,Yes,No,Home Maker,High School,100967.0,1.0,Urban,1993Q3,1993,3,93,26,8,80,29,8,57,12,9
380405849,0,17aoűt97,16,Commercial,29273673,7000.0,19aoűt89,8,1,Pickup,yes,22215.0,2,Yes,0,0.0,No,04mai44,41-60,0,12.0,291182.0,M,Yes,No,Blue Collar,PhD,669271.0,12.0,Highly Urban,1997Q3,1997,3,97,17,8,89,19,8,44,04,5
380408261,0,06février97,10,Private,56998873,13450.0,09février87,10,1,Sedan,no,0.0,0,No,2,0.0,No,08avril67,25-40,2,13.0,21204.0,F,Yes,No,Student,<High School,0.0,1.0,Urban,1997Q1,1997,1,97,06,2,87,09,2,67,08,4
380504799,1,31janvier98,22,Commercial,45069123,12760.0,01février95,3,1,Sedan,no,4895.0,2,No,2,2703.0,Yes,05aoűt59,25-40,3,13.0,72551.0,M,No,Yes,Blue Collar,High School,0.0,8.0,Urban,1998Q1,1998,1,98,31,1,95,01,2,59,05,8
380586703,0,08avril95,23,Commercial,14179862,32530.0,08avril95,1,1,Panel Truck,yes,0.0,0,No,0,0.0,No,04juillet50,41-60,0,12.0,169708.0,M,No,No,Manager,PhD,0.0,10.0,Urban,1995Q2,1995,2,95,08,4,95,08,4,50,04,7
38074153,0,05janvier99,33,Private,26016322,8470.0,05janvier99,1,1,Pickup,no,0.0,0,No,2,2186.0,Yes,10avril64,25-40,0,12.0,58310.0,M,No,No,Blue Collar,High School,0.0,1.0,Urban,1999Q1,1999,1,99,05,1,99,05,1,64,10,4
380764472,0,27novembre94,30,Private,18026647,11540.0,01décembre79,15,1,Sedan,no,1372.0,2,No,5,0.0,No,09juin59,25-40,0,11.0,60445.0,F,Yes,No,Manager,High School,207455.0,1.0,Urban,1994Q4,1994,4,94,27,11,79,01,12,59,09,6
380876038,0,06septembre97,51,Private,92016842,2720.0,09septembre87,10,1,Sedan,yes,0.0,0,No,5,2451.0,Yes,25juillet60,25-40,0,12.0,12179.0,M,No,No,Clerical,<High School,107069.0,1.0,Highly Urban,1997Q3,1997,3,97,06,9,87,09,9,60,25,7
380886411,0,09février97,34,Commercial,7645481,7200.0,09février97,1,2,Pickup,yes,10265.0,1,No,1,0.0,No,16avril52,41-60,0,12.0,64246.0,M,Yes,No,Manager,Bachelors,233450.0,13.0,Urban,1997Q1,1997,1,97,09,2,97,09,2,52,16,4
380886411,0,20février94,5,Private,78819263,6500.0,12février87,7,2,Pickup,yes,3414.0,3,No,5,0.0,No,17avril49,41-60,0,12.0,45969.0,M,Yes,No,Lawyer,Masters,141496.0,17.0,Highly Urban,1994Q1,1994,1,94,20,2,87,12,2,49,17,4
380988425,0,29mars96,31,Private,6299277,4900.0,13avril92,4,2,Sports Car,no,1992.0,2,No,1,0.0,No,05juillet66,25-40,0,0.0,0.0,F,No,No,Home Maker,High School,0.0,10.0,Urban,1996Q1,1996,1,96,29,3,92,13,4,66,05,7
38101035,0,03mars98,80,Private,64638720,23560.0,06mars87,11,1,Sports Car,no,2898.0,2,No,4,0.0,No,24septembre42,41-60,0,14.0,101497.0,F,Yes,No,Professional,Masters,261129.0,8.301128714921818,Highly Urban,1998Q1,1998,1,98,03,3,87,06,3,42,24,9
381092644,0,01aoűt94,39,Private,73880357,1500.0,03aoűt84,10,1,Sedan,no,0.0,0,No,0,0.0,No,21décembre40,41-60,0,11.0,178147.0,M,No,No,Lawyer,Masters,0.0,17.0,Highly Urban,1994Q3,1994,3,94,01,8,84,03,8,40,21,12
381161377,0,08novembre94,48,Commercial,2412865,10020.0,30novembre81,13,2,Pickup,yes,0.0,0,No,0,4380.0,Yes,09juillet57,41-60,0,10.0,43174.0,M,No,No,Blue Collar,<High School,208811.0,1.0,Highly Urban,1994Q4,1994,4,94,08,11,81,30,11,57,09,7
381230217,0,05mai96,58,Private,93801675,6100.0,05avril96,1,2,Pickup,no,0.0,0,No,2,8128.0,Yes,11mars52,41-60,0,0.0,0.0,M,Yes,No,Student,High School,0.0,1.0,Urban,1996Q2,1996,2,96,05,5,96,05,4,52,11,3
381485893,1,29janvier97,18,Commercial,17398010,31080.0,15février84,13,5,Van,no,6895.0,3,No,4,3361.0,Yes,17janvier59,25-40,1,10.0,131449.0,F,No,Yes,Professional,Masters,0.0,11.0,Urban,1997Q1,1997,1,97,29,1,84,15,2,59,17,1
381485893,1,19février98,39,Private,50802806,25590.0,11février98,1,5,Sports Car,no,7328.0,1,No,5,1947.0,Yes,17janvier57,41-60,1,10.0,73376.0,F,No,Yes,Lawyer,Masters,0.0,11.0,Highly Urban,1998Q1,1998,1,98,19,2,98,11,2,57,17,1
381485893,1,10mars95,56,Private,54130711,5700.0,13février89,6,5,SUV,no,0.0,0,No,0,0.0,No,18janvier56,41-60,1,11.0,116360.0,F,No,Yes,Lawyer,Masters,320874.0,8.301128714921818,Urban,1995Q1,1995,1,95,10,3,89,13,2,56,18,1
381939339,0,19février97,9,Private,7942464,15330.0,05mars87,10,2,Sedan,yes,0.0,0,No,1,0.0,No,04juin65,25-40,1,11.0,35136.0,M,Yes,No,Clerical,High School,121175.0,1.0,Urban,1997Q1,1997,1,97,19,2,87,05,3,65,04,6
381954472,1,26aoűt93,29,Private,72941209,8090.0,26aoűt93,1,1,Sports Car,no,5037.0,3,No,6,12633.0,Yes,31juillet56,41-60,2,15.0,59346.0,F,No,Yes,Professional,Bachelors,0.0,16.0,Highly Urban,1993Q3,1993,3,93,26,8,93,26,8,56,31,7
382072298,0,11aoűt93,26,Private,79653616,1500.0,13aoűt87,6,1,SUV,no,42748.0,4,Yes,1,0.0,No,23septembre44,41-60,0,13.0,74295.0,F,Yes,No,Clerical,Bachelors,196144.0,8.301128714921818,Highly Urban,1993Q3,1993,3,93,11,8,87,13,8,44,23,9
382198324,0,14avril96,23,Private,31637642,21250.0,25mars96,1,4,Sedan,no,30910.0,2,Yes,1,0.0,No,19février47,41-60,0,13.0,43393.0,F,Yes,No,Clerical,High School,202835.0,1.0,Highly Urban,1996Q2,1996,2,96,14,4,96,25,3,47,19,2
382198324,0,13avril96,23,Private,69652219,11040.0,25mars96,1,4,SUV,no,6624.0,2,No,5,0.0,No,19février47,41-60,0,13.0,43393.0,F,Yes,No,Clerical,High School,202835.0,1.0,Highly Urban,1996Q2,1996,2,96,13,4,96,25,3,47,19,2
382198324,0,23février96,23,Private,75188638,12890.0,25mars96,1,4,SUV,no,10782.0,3,No,1,5254.0,Yes,19février47,41-60,0,13.0,43393.0,F,Yes,No,Clerical,High School,154602.48940547212,1.0,Highly Urban,1996Q1,1996,1,96,23,2,96,25,3,47,19,2
382334680,0,25juillet95,46,Commercial,71310566,14320.0,28juillet80,15,1,SUV,no,3597.0,2,No,5,1700.0,Yes,03octobre64,25-40,0,8.0,96291.0,F,No,No,Blue Collar,Bachelors,0.0,5.0,Highly Urban,1995Q3,1995,3,95,25,7,80,28,7,64,03,10
382359294,0,26avril94,40,Commercial,29530575,24670.0,07avril84,10,2,Pickup,no,0.0,0,Yes,4,0.0,No,03juillet58,41-60,0,6.0,80392.0,F,No,No,Manager,PhD,0.0,14.0,Urban,1994Q2,1994,2,94,26,4,84,07,4,58,03,7
382405569,0,22janvier99,8,Commercial,29504997,11550.0,26janvier82,17,1,Pickup,yes,6997.0,1,No,2,0.0,No,05avril68,25-40,4,15.0,69201.0,M,No,Yes,Professional,High School,224997.0,1.0,Urban,1999Q1,1999,1,99,22,1,82,26,1,68,05,4
382476479,0,04mars97,41,Private,2420608,12930.0,10mai84,13,2,Sports Car,no,35666.0,2,Yes,0,1826.0,Yes,29aoűt68,25-40,2,14.0,30653.0,F,No,Yes,Clerical,High School,0.0,7.0,Urban,1997Q1,1997,1,97,04,3,84,10,5,68,29,8
38247687,0,05février98,33,Commercial,42089653,23810.0,16janvier90,8,2,Panel Truck,yes,19595.0,1,Yes,10,4767.0,Yes,10février49,41-60,0,11.0,53210.0,M,No,No,Blue Collar,High School,0.0,8.0,Highly Urban,1998Q1,1998,1,98,05,2,90,16,1,49,10,2
382628453,0,22mars96,59,Commercial,49648269,4600.0,24mars89,7,1,SUV,no,0.0,0,No,1,0.0,No,20juillet68,25-40,1,13.0,90693.0,F,Yes,No,Blue Collar,Bachelors,257011.0,8.301128714921818,Rural,1996Q1,1996,1,96,22,3,89,24,3,68,20,7
3828216,0,22décembre95,25,Commercial,4427299,6300.0,22décembre95,1,1,SUV,no,0.0,0,No,0,0.0,No,21juin51,41-60,0,10.0,0.0,F,Yes,No,Student,High School,0.0,10.0,Highly Rural,1995Q4,1995,4,95,22,12,95,22,12,51,21,6
382888746,0,06janvier99,31,Private,35646735,10300.0,05décembre91,7,2,SUV,no,0.0,0,No,4,0.0,No,30avril49,41-60,1,11.0,37967.0,F,Yes,No,Clerical,<High School,149654.0,1.0,Rural,1999Q1,1999,1,99,06,1,91,05,12,49,30,4
382990882,0,11février99,15,Private,93694436,33070.0,11février99,1,1,Sedan,no,0.0,0,No,1,0.0,No,09mars61,25-40,0,13.0,72350.0,M,Yes,No,Professional,Bachelors,199487.0,10.0,Urban,1999Q1,1999,1,99,11,2,99,11,2,61,09,3
382999904,0,02aoűt93,45,Private,65324834,18710.0,04aoűt86,7,1,Sports Car,no,33276.0,1,Yes,0,1475.0,Yes,02avril64,25-40,0,5.0,54922.0,F,Yes,No,Clerical,Bachelors,181427.0,15.0,Urban,1993Q3,1993,3,93,02,8,86,04,8,64,02,4
383175630,0,22septembre96,35,Commercial,66673443,6800.0,04septembre96,1,2,Pickup,yes,0.0,0,No,0,0.0,No,01mai46,41-60,0,12.0,47927.0,M,Yes,No,Blue Collar,High School,193615.0,8.301128714921818,Highly Rural,1996Q3,1996,3,96,22,9,96,04,9,46,01,5
383241392,0,26novembre97,33,Commercial,58307249,13740.0,27novembre93,4,1,Sedan,no,0.0,0,No,2,5152.0,Yes,07juillet56,41-60,0,11.0,79388.0,F,Yes,No,Blue Collar,Bachelors,154602.48940547212,6.0,Urban,1997Q4,1997,4,97,26,11,93,27,11,56,07,7
38364306,0,11septembre98,5,Private,52272064,11040.0,12septembre94,4,1,SUV,no,3901.0,3,No,1,0.0,No,20octobre51,41-60,0,11.0,47354.0,F,Yes,No,Clerical,High School,171779.0,1.0,Highly Urban,1998Q3,1998,3,98,11,9,94,12,9,51,20,10
383853953,0,05octobre95,26,Commercial,20420143,12630.0,06octobre91,4,1,SUV,no,9091.0,3,No,0,0.0,No,30septembre53,41-60,0,6.0,106711.0,F,Yes,No,Blue Collar,High School,312123.0,10.0,Highly Urban,1995Q4,1995,4,95,05,10,91,06,10,53,30,9
383985877,0,27décembre98,37,Private,64764116,29340.0,27décembre98,1,1,Pickup,no,0.0,0,No,1,0.0,No,06janvier43,41-60,0,13.0,222379.0,F,Yes,No,Manager,PhD,535687.0,13.0,Urban,1998Q4,1998,4,98,27,12,98,27,12,43,06,1
384021681,0,08juin96,5,Private,44333984,5800.0,08juin92,4,3,SUV,no,8598.0,2,No,5,0.0,No,27novembre56,41-60,3,16.0,61610.074431993424,F,Yes,No,Home Maker,High School,133175.0,8.0,Urban,1996Q2,1996,2,96,08,6,92,08,6,56,27,11
384021681,0,26mai94,52,Private,77890660,14740.0,09juin88,6,3,Sedan,no,0.0,0,No,0,0.0,No,28novembre55,41-60,3,0.0,0.0,F,Yes,No,Home Maker,High School,74577.0,8.301128714921818,Highly Urban,1994Q2,1994,2,94,26,5,88,09,6,55,28,11
384021681,0,12mai97,9,Commercial,99243311,5700.0,07juin97,1,3,SUV,no,0.0,0,No,1,4858.0,Yes,28novembre53,41-60,3,0.0,0.0,F,Yes,No,Home Maker,High School,65359.0,1.0,Highly Rural,1997Q2,1997,2,97,12,5,97,07,6,53,28,11
384261823,0,02septembre97,49,Commercial,99702075,12940.0,02septembre97,1,1,Sedan,no,6560.0,3,No,7,3135.0,Yes,30juin53,41-60,0,10.0,68360.0,M,No,No,Blue Collar,Bachelors,237457.0,11.0,Highly Urban,1997Q3,1997,3,97,02,9,97,02,9,53,30,6
384332699,1,15février96,57,Commercial,46586939,21270.0,24février96,1,2,Pickup,no,958.0,1,No,2,0.0,No,27décembre53,41-60,2,15.0,64916.0,F,Yes,No,Blue Collar,Bachelors,232064.0,12.0,Highly Urban,1996Q1,1996,1,96,15,2,96,24,2,53,27,12
384332699,1,06février96,57,Commercial,94934711,30870.0,24février96,1,2,Pickup,no,41476.0,1,Yes,4,4303.0,Yes,27décembre53,41-60,2,15.0,64916.0,F,Yes,No,Blue Collar,Bachelors,232064.0,12.0,Highly Urban,1996Q1,1996,1,96,06,2,96,24,2,53,27,12
384522752,0,25mars98,28,Private,34383839,13120.0,18mars88,10,2,Sedan,yes,0.0,0,No,1,0.0,No,20mars56,41-60,1,9.0,110954.0,M,Yes,No,Lawyer,Masters,310458.0,16.0,Highly Urban,1998Q1,1998,1,98,25,3,88,18,3,56,20,3
38462148,0,08décembre95,54,Commercial,15429624,18610.0,08décembre95,1,1,Sedan,no,0.0,0,Yes,0,4197.0,Yes,26octobre57,41-60,0,13.0,58008.0,M,Yes,No,Blue Collar,High School,213887.0,1.0,Highly Urban,1995Q4,1995,4,95,08,12,95,08,12,57,26,10
384628643,0,20avril98,52,Private,2142650,10500.0,21avril92,6,1,Sports Car,no,0.0,0,No,0,0.0,No,21octobre59,25-40,0,11.0,49780.0,F,No,No,Clerical,<High School,0.0,1.0,Rural,1998Q2,1998,2,98,20,4,92,21,4,59,21,10
384741518,0,20mai94,21,Private,63202605,8490.0,22mai84,10,1,Sedan,no,6073.0,2,No,0,0.0,No,26avril67,25-40,1,10.0,37895.0,M,Yes,No,Clerical,High School,154602.48940547212,1.0,Highly Urban,1994Q2,1994,2,94,20,5,84,22,5,67,26,4
384843631,0,18octobre93,11,Private,83783007,8210.0,20octobre86,7,1,SUV,no,0.0,0,No,0,0.0,No,17septembre59,25-40,0,9.0,27071.0,F,No,No,Blue Collar,<High School,202824.0,1.0,Highly Urban,1993Q4,1993,4,93,18,10,86,20,10,59,17,9
384934557,0,04mars97,43,Private,9325275,5300.0,02mars97,1,2,SUV,no,0.0,0,No,0,0.0,No,20janvier62,25-40,1,9.0,6478.0,F,Yes,No,Student,High School,114124.0,8.0,Highly Urban,1997Q1,1997,1,97,04,3,97,02,3,62,20,1
384934557,0,23février98,17,Private,13858196,5850.0,03mars92,6,2,SUV,no,5090.0,1,No,6,3333.0,Yes,20janvier61,25-40,1,0.0,0.0,F,Yes,No,Student,<High School,0.0,8.0,Rural,1998Q1,1998,1,98,23,2,92,03,3,61,20,1
384962368,0,16mars99,12,Private,25125435,16370.0,16mars99,1,2,SUV,no,0.0,0,Yes,1,0.0,No,18octobre51,41-60,0,14.0,100709.0,F,No,No,Manager,PhD,0.0,1.0,Urban,1999Q1,1999,1,99,16,3,99,16,3,51,18,10
385007994,0,12mai94,49,Commercial,73138848,19240.0,13mai91,3,1,Van,yes,44641.0,2,Yes,4,19807.0,Yes,12juin49,41-60,0,12.0,67399.0,M,No,No,Blue Collar,High School,266563.0,1.0,Highly Urban,1994Q2,1994,2,94,12,5,91,13,5,49,12,6
385226708,0,20septembre93,51,Private,4024837,9060.0,23septembre83,10,1,SUV,no,3400.0,3,No,0,0.0,No,02janvier45,41-60,0,13.0,193895.0,F,Yes,No,Lawyer,Masters,445020.0,15.0,Highly Urban,1993Q3,1993,3,93,20,9,83,23,9,45,02,1
385591442,0,18octobre96,55,Private,39336504,6900.0,07novembre90,6,3,SUV,no,0.0,0,No,0,0.0,No,05octobre45,41-60,0,0.0,0.0,F,Yes,No,Home Maker,Masters,110051.0,12.0,Urban,1996Q4,1996,4,96,18,10,90,07,11,45,05,10
